# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715283.61214 1.095030 0.055050 0.138553 0.597809 -0.561324 0.424214 0.384164 0.0000130869 0.0000002946 -0.0000034789 0.0000011313 0.0000000108 0.0000022412 0.0008384505 -0.0000361758 -0.0001373771 0.0000720874 0.0000217335 0.0000973887
1403715283.66214 1.106700 0.057345 0.133110 0.595313 -0.565795 0.419134 0.387046 0.0000132513 0.0000003370 -0.0000036172 0.0000011222 -0.0000000211 0.0000022737 0.0008577254 -0.0000406525 -0.0001447240 0.0000735621 0.0000230258 0.0000997006
1403715283.71214 1.128767 0.055481 0.125396 0.592954 -0.569212 0.415360 0.389717 0.0000134356 0.0000003770 -0.0000037273 0.0000010727 -0.0000000685 0.0000022879 0.0008370230 -0.0000340041 -0.0001428883 0.0000723991 0.0000218532 0.0000999559
1403715283.76214 1.148001 0.055107 0.118574 0.590671 -0.572048 0.412958 0.391579 0.0000136360 0.0000003961 -0.0000038251 0.0000010473 -0.0000000919 0.0000023158 0.0008456151 -0.0000344900 -0.0001481348 0.0000739159 0.0000223901 0.0001019590
1403715283.81214 1.169414 0.052345 0.111412 0.587956 -0.574050 0.412506 0.393209 0.0000138031 0.0000004186 -0.0000038609 0.0000010210 -0.0000001079 0.0000023194 0.0008541199 -0.0000312156 -0.0001531437 0.0000735044 0.0000219421 0.0001039199
1403715283.86214 1.197784 0.046977 0.103201 0.585924 -0.575338 0.411299 0.395617 0.0000138513 0.0000003694 -0.0000038757 0.0000009590 -0.0000001074 0.0000023156 0.0008486491 -0.0000242754 -0.0001558723 0.0000720458 0.0000209588 0.0001056009
1403715283.91214 1.213689 0.045812 0.097499 0.583690 -0.576258 0.412033 0.396814 0.0000140860 0.0000003581 -0.0000039240 0.0000009582 -0.0000001023 0.0000023231 0.0008751450 -0.0000261273 -0.0001657674 0.0000732070 0.0000217614 0.0001089607
1403715283.96214 1.228189 0.044428 0.092075 0.582319 -0.576904 0.412144 0.397772 0.0000142774 0.0000003633 -0.0000039741 0.0000009498 -0.0000001028 0.0000023358 0.0009047785 -0.0000291043 -0.0001763781 0.0000754182 0.0000229460 0.0001125401
1403715284.01214 1.245648 0.041403 0.084906 0.582470 -0.578373 0.411042 0.396558 0.0000144090 0.0000003726 -0.0000040938 0.0000009493 -0.0000001027 0.0000024010 0.0009363785 -0.0000308727 -0.0001875116 0.0000767703 0.0000237282 0.0001163321
1403715284.06214 1.263700 0.035647 0.078028 0.583157 -0.579718 0.409554 0.395121 0.0000143972 0.0000003174 -0.0000041471 0.0000009052 -0.0000000651 0.0000024299 0.0009656220 -0.0000297039 -0.0001985138 0.0000743018 0.0000241376 0.0001202258
1403715284.11214 1.278159 0.033716 0.072119 0.583717 -0.581131 0.408908 0.392881 0.0000145696 0.0000002941 -0.0000042916 0.0000009045 -0.0000000524 0.0000025088 0.0010041509 -0.0000342171 -0.0002118083 0.0000769959 0.0000258777 0.0001247585
1403715284.16214 1.286524 0.031409 0.067998 0.584341 -0.582157 0.409254 0.390063 0.0000146909 0.0000002601 -0.0000044200 0.0000008994 -0.0000000333 0.0000025808 0.0010432382 -0.0000393963 -0.0002255301 0.0000788431 0.0000279155 0.0001295785
1403715284.21214 1.302099 0.026900 0.061900 0.583875 -0.583953 0.410987 0.386236 0.0000148489 0.0000001399 -0.0000045283 0.0000008911 0.0000000171 0.0000026333 0.0010760054 -0.0000411605 -0.0002365656 0.0000797020 0.0000289060 0.0001333934
1403715284.26214 1.320239 0.019720 0.054580 0.583402 -0.585338 0.413099 0.382585 0.0000150300 0.0000000362 -0.0000046490 0.0000008954 0.0000000567 0.0000026954 0.0011138466 -0.0000425614 -0.0002492147 0.0000804471 0.0000293426 0.0001376829
1403715284.31214 1.332991 0.014543 0.049350 0.582673 -0.586692 0.415724 0.378759 0.0000152299 -0.0000000874 -0.0000047584 0.0000009017 0.0000001030 0.0000027511 0.0011547538 -0.0000466790 -0.0002633289 0.0000829607 0.0000308270 0.0001426399
1403715284.36214 1.343139 0.007430 0.044866 0.582103 -0.587022 0.418137 0.376460 0.0000154429 -0.0000001669 -0.0000048359 0.0000009068 0.0000001306 0.0000027755 0.0011845192 -0.0000497899 -0.0002741366 0.0000851107 0.0000319013 0.0001466629
1403715284.41214 1.349887 0.001963 0.041947 0.583499 -0.584804 0.418149 0.377737 0.0000155521 -0.0000000852 -0.0000048768 0.0000009041 0.0000001062 0.0000027797 0.0011975333 -0.0000563548 -0.0002801478 0.0000878908 0.0000342791 0.0001493512
1403715284.46214 1.338723 -0.006028 0.044219 0.585405 -0.582099 0.417760 0.379391 0.0000156063 0.0000000246 -0.0000049229 0.0000008760 0.0000000697 0.0000027220 0.0010839255 -0.0000680645 -0.0002484867 0.0000842914 0.0000384470 0.0001408861
1403715284.51214 1.331053 -0.013149 0.045428 0.588002 -0.578456 0.416522 0.382298 0.0000158045 0.0000001687 -0.0000049755 0.0000008662 0.0000000054 0.0000026896 0.0009970647 -0.0000688520 -0.0002243879 0.0000871055 0.0000396505 0.0001346054
1403715284.56214 1.331117 -0.020891 0.044557 0.589974 -0.574892 0.416246 0.384927 0.0000159435 0.0000002967 -0.0000049952 0.0000008619 -0.0000000499 0.0000026741 0.0009393782 -0.0000674679 -0.0002081724 0.0000897931 0.0000400451 0.0001305603
1403715284.61214 1.328662 -0.030005 0.043917 0.591654 -0.571377 0.416239 0.387582 0.0000088997 0.0000002404 -0.0000027579 0.0000008623 -0.0000000401 0.0000019542 0.0009148716 -0.0000769659 -0.0002065893 0.0000872923 0.0000408222 0.0001309239
1403715284.66214 1.334462 -0.039255 0.041016 0.593794 -0.568211 0.415635 0.389606 0.0000090355 0.0000003121 -0.0000027896 0.0000008769 -0.0000000589 0.0000019722 0.0009496209 -0.0000841530 -0.0002183189 0.0000916606 0.0000437269 0.0001353906
1403715284.71214 1.328677 -0.048300 0.041877 0.595152 -0.565801 0.415937 0.390717 0.0000091537 0.0000003367 -0.0000028499 0.0000008594 -0.0000001055 0.0000019397 0.0007459265 -0.0000752850 -0.0001596458 0.0000942158 0.0000421520 0.0001189685
1403715284.76214 1.333922 -0.058005 0.039473 0.595977 -0.563900 0.415812 0.392337 0.0000092944 0.0000003832 -0.0000028795 0.0000008734 -0.0000001161 0.0000019563 0.0007695682 -0.0000821372 -0.0001678127 0.0000992070 0.0000451094 0.0001224842
1403715284.81214 1.333294 -0.066884 0.039020 0.595406 -0.563205 0.415429 0.394602 0.0000094151 0.0000004080 -0.0000029066 0.0000008752 -0.0000001277 0.0000019683 0.0007142374 -0.0000802432 -0.0001494058 0.0001031507 0.0000451143 0.0001171277
1403715284.86214 1.337968 -0.076268 0.037152 0.592914 -0.563679 0.415510 0.397579 0.0000095771 0.0000004268 -0.0000029142 0.0000008874 -0.0000001280 0.0000019684 0.0007356306 -0.0000873419 -0.0001564555 0.0001088002 0.0000482026 0.0001203535
1403715284.91214 1.342588 -0.085497 0.035485 0.588276 -0.566298 0.416380 0.399832 0.0000097461 0.0000003966 -0.0000029200 0.0000008951 -0.0000001122 0.0000019675 0.0007578590 -0.0000949037 -0.0001637861 0.0001148199 0.0000514801 0.0001237802
1403715284.96214 1.346887 -0.094446 0.034311 0.581820 -0.569615 0.416967 0.403934 0.0000099325 0.0000003683 -0.0000029020 0.0000009033 -0.0000000967 0.0000019501 0.0007810053 -0.0001028916 -0.0001713726 0.0001213606 0.0000549614 0.0001274142
1403715285.01214 1.344828 -0.101397 0.035798 0.572884 -0.574513 0.418674 0.407984 0.0000052986 0.0000001516 -0.0000014995 0.0000008851 -0.0000000379 0.0000015286 0.0007020577 -0.0000926156 -0.0001429483 0.0001200367 0.0000494856 0.0001171296
1403715285.06214 1.344788 -0.108748 0.036862 0.564080 -0.579893 0.418658 0.412630 0.0000053979 0.0000001279 -0.0000014887 0.0000008689 -0.0000000567 0.0000014881 0.0005560633 -0.0000691111 -0.0000933728 0.0001215137 0.0000423714 0.0001015261
1403715285.11214 1.347911 -0.116309 0.037286 0.556174 -0.585675 0.415457 0.418391 0.0000054862 0.0000001280 -0.0000014901 0.0000008704 -0.0000000648 0.0000014818 0.0005239699 -0.0000633065 -0.0000796403 0.0001258831 0.0000407630 0.0000973472
1403715285.16214 1.350641 -0.122181 0.038377 0.549145 -0.592658 0.410677 0.422541 0.0000055596 0.0000001244 -0.0000015158 0.0000008816 -0.0000000627 0.0000015034 0.0005321134 -0.0000680397 -0.0000807936 0.0001336051 0.0000431212 0.0000988893
1403715285.21214 1.353094 -0.126881 0.039389 0.542338 -0.601047 0.405214 0.424751 0.0000056203 0.0000001094 -0.0000015601 0.0000008922 -0.0000000574 0.0000015388 0.0005405491 -0.0000729759 -0.0000818714 0.0001419668 0.0000456028 0.0001005466
1403715285.26214 1.361466 -0.130391 0.041148 0.536492 -0.609050 0.400165 0.425561 0.0000056710 0.0000000845 -0.0000016258 0.0000008969 -0.0000000657 0.0000015335 0.0005045642 -0.0000818795 -0.0000800786 0.0001505170 0.0000484195 0.0001021445
1403715285.31214 1.366885 -0.135376 0.043377 0.531554 -0.617364 0.395712 0.423939 0.0000057129 0.0000000546 -0.0000016932 0.0000008886 -0.0000000592 0.0000015848 0.0004896197 -0.0000708616 -0.0000699543 0.0001459324 0.0000420373 0.0000975323
1403715285.36214 1.369221 -0.138134 0.050566 0.527654 -0.624944 0.391242 0.421848 0.0000057505 0.0000000268 -0.0000017654 0.0000008990 -0.0000000476 0.0000016442 0.0004935785 -0.0000754572 -0.0000701717 0.0001550651 0.0000440658 0.0000990115
1403715285.41214 1.371152 -0.140832 0.060900 0.525367 -0.631298 0.386652 0.419467 0.0000057831 0.0000000131 -0.0000018397 0.0000008937 -0.0000000467 0.0000017050 0.0004856701 -0.0000672853 -0.0000644684 0.0001510234 0.0000399972 0.0000975386
1403715285.46214 1.372365 -0.143916 0.075684 0.523650 -0.635868 0.382994 0.418065 0.0000058272 0.0000000063 -0.0000019016 0.0000009043 -0.0000000417 0.0000017594 0.0004890562 -0.0000711348 -0.0000640628 0.0001603786 0.0000416360 0.0000990050
1403715285.51214 1.372695 -0.147015 0.092994 0.521968 -0.639646 0.380504 0.416678 0.0000058779 -0.0000000045 -0.0000019564 0.0000009149 -0.0000000346 0.0000018084 0.0004925140 -0.0000750856 -0.0000635330 0.0001704887 0.0000433278 0.0001005951
1403715285.56214 1.371946 -0.147619 0.113006 0.519695 -0.642656 0.379689 0.415627 0.0000059360 -0.0000000211 -0.0000019930 0.0000009156 -0.0000000361 0.0000018052 0.0004754561 -0.0000708178 -0.0000624237 0.0001719781 0.0000433717 0.0001016738
1403715285.61214 1.370088 -0.147283 0.133894 0.517643 -0.644800 0.379532 0.415011 0.0000059895 -0.0000000495 -0.0000020124 0.0000009058 -0.0000000273 0.0000018057 0.0004639979 -0.0000606787 -0.0000592365 0.0001587693 0.0000385840 0.0001007930
1403715285.66214 1.362300 -0.143228 0.155352 0.516504 -0.646237 0.378633 0.415017 0.0000060443 -0.0000000627 -0.0000020341 0.0000008945 -0.0000000192 0.0000018177 0.0004579489 -0.0000524647 -0.0000556876 0.0001436814 0.0000326318 0.0000996931
1403715285.71214 1.353933 -0.139364 0.175755 0.515172 -0.647710 0.378315 0.414665 0.0000061072 -0.0000000728 -0.0000020637 0.0000008803 -0.0000000185 0.0000018405 0.0004505450 -0.0000411732 -0.0000528186 0.0001250656 0.0000286080 0.0000999826
1403715285.76214 1.347289 -0.142336 0.194442 0.514403 -0.647410 0.377538 0.416792 0.0000061739 -0.0000000569 -0.0000020773 0.0000008876 -0.0000000256 0.0000018468 0.0004485204 -0.0000406862 -0.0000520767 0.0001276781 0.0000288348 0.0001011175
1403715285.81214 1.339373 -0.144882 0.213196 0.513894 -0.647212 0.376661 0.418517 0.0000062432 -0.0000000341 -0.0000020904 0.0000008903 -0.0000000336 0.0000014474 0.0004464591 -0.0000389957 -0.0000508831 0.0001263365 0.0000286381 0.0001020815
1403715285.86214 1.327285 -0.139758 0.230817 0.515343 -0.645861 0.373905 0.421285 0.0000051760 -0.0000000237 -0.0000017388 0.0000008544 -0.0000000123 0.0000012931 0.0003304555 -0.0000116896 -0.0000342520 0.0001068671 0.0000252321 0.0001017038
1403715285.91214 1.317380 -0.142248 0.249066 0.517588 -0.643826 0.370266 0.424845 0.0000052341 0.0000000304 -0.0000017609 0.0000008586 -0.0000000318 0.0000013047 0.0003297929 -0.0000101911 -0.0000333373 0.0001043073 0.0000236953 0.0001024576
1403715285.96214 1.306653 -0.145414 0.266204 0.520335 -0.642569 0.366063 0.427030 0.0000052686 0.0000000753 -0.0000017920 0.0000008562 -0.0000000463 0.0000013274 0.0003284249 -0.0000079338 -0.0000322707 0.0000991051 0.0000213392 0.0001029154
1403715286.01214 1.296503 -0.151619 0.282278 0.522846 -0.640922 0.362356 0.429592 0.0000053095 0.0000001300 -0.0000018081 0.0000008694 -0.0000000682 0.0000013412 0.0003276580 -0.0000081391 -0.0000314707 0.0001012788 0.0000211895 0.0001045902
1403715286.06214 1.285207 -0.156629 0.296738 0.524798 -0.639575 0.359233 0.431836 0.0000053506 0.0000001694 -0.0000018341 0.0000008804 -0.0000000871 0.0000013610 0.0003264262 -0.0000072974 -0.0000310596 0.0001019231 0.0000216961 0.0001055997
1403715286.11214 1.275563 -0.162618 0.308687 0.525274 -0.639591 0.357880 0.432357 0.0000053831 0.0000001772 -0.0000018562 0.0000008887 -0.0000000944 0.0000013802 0.0003251172 -0.0000065032 -0.0000306572 0.0001021175 0.0000225929 0.0001071421
1403715286.16214 1.264833 -0.167602 0.324320 0.524593 -0.640582 0.358328 0.431344 0.0000054408 0.0000001633 -0.0000018843 0.0000008927 -0.0000000872 0.0000014019 0.0003238151 -0.0000058486 -0.0000299682 0.0000993580 0.0000183725 0.0001056617
1403715286.21214 1.254470 -0.175778 0.337670 0.523379 -0.642406 0.359265 0.429322 0.0000054772 0.0000001359 -0.0000019109 0.0000009014 -0.0000000779 0.0000014270 0.0003225545 -0.0000057822 -0.0000297126 0.0001008014 0.0000169821 0.0001055200
1403715286.26214 1.243784 -0.184609 0.349999 0.522806 -0.643442 0.359889 0.427945 0.0000055095 0.0000001121 -0.0000019346 0.0000009081 -0.0000000715 0.0000014489 0.0003210338 -0.0000052010 -0.0000293716 0.0001015038 0.0000171375 0.0001066684
1403715286.31214 1.232529 -0.193675 0.363100 0.523207 -0.643093 0.359350 0.428431 0.0000055691 0.0000001201 -0.0000019563 0.0000009185 -0.0000000758 0.0000014680 0.0003196582 -0.0000046953 -0.0000289610 0.0001031448 0.0000156291 0.0001075970
1403715286.36214 1.221136 -0.203547 0.376414 0.523501 -0.642228 0.359064 0.429608 0.0000056332 0.0000001305 -0.0000019700 0.0000009284 -0.0000000811 0.0000014795 0.0003182202 -0.0000041382 -0.0000286468 0.0001047382 0.0000141443 0.0001083512
1403715286.41214 1.210167 -0.213822 0.387323 0.523997 -0.641624 0.358384 0.430472 0.0000056986 0.0000001448 -0.0000019905 0.0000009372 -0.0000000916 0.0000014922 0.0003166959 -0.0000040913 -0.0000283228 0.0001044299 0.0000138455 0.0001099160
1403715286.46214 1.198808 -0.226122 0.398384 0.524484 -0.640528 0.357611 0.432151 0.0000057599 0.0000001608 -0.0000020073 0.0000009470 -0.0000001022 0.0000015038 0.0003153529 -0.0000035215 -0.0000283625 0.0001054648 0.0000136365 0.0001105689
1403715286.51214 1.187368 -0.238972 0.409519 0.524887 -0.639790 0.356553 0.433627 0.0000058251 0.0000001802 -0.0000020232 0.0000009593 -0.0000001099 0.0000015173 0.0003139656 -0.0000028032 -0.0000284712 0.0001078114 0.0000126691 0.0001115200
1403715286.56214 1.176517 -0.251106 0.422031 0.524541 -0.638898 0.356406 0.435478 0.0000058973 0.0000001918 -0.0000020331 0.0000009700 -0.0000001164 0.0000015247 0.0003126125 -0.0000021382 -0.0000288810 0.0001096480 0.0000108306 0.0001118427
1403715286.61214 1.164845 -0.265568 0.432323 0.522629 -0.639046 0.356816 0.437221 0.0000059780 0.0000001899 -0.0000020380 0.0000009814 -0.0000001160 0.0000015259 0.0003113750 -0.0000014417 -0.0000290623 0.0001118444 0.0000098656 0.0001136881
1403715286.66214 1.153530 -0.279969 0.441918 0.518810 -0.639525 0.357144 0.440785 0.0000060770 0.0000001921 -0.0000020290 0.0000009954 -0.0000001146 0.0000015165 0.0003102404 -0.0000005478 -0.0000294043 0.0001147312 0.0000085152 0.0001161748
1403715286.71214 1.142587 -0.294911 0.453550 0.513397 -0.639920 0.357875 0.445927 0.0000061817 0.0000001905 -0.0000019963 0.0000010069 -0.0000001129 0.0000014821 0.0003089136 0.0000000491 -0.0000302506 0.0001169137 0.0000068874 0.0001174545
1403715286.76214 1.131662 -0.309490 0.463376 0.508025 -0.641604 0.356696 0.450581 0.0000062784 0.0000001947 -0.0000019868 0.0000010204 -0.0000001125 0.0000014659 0.0003079686 0.0000010103 -0.0000310879 0.0001195078 0.0000052657 0.0001193408
1403715286.81214 1.120566 -0.324032 0.471238 0.504229 -0.644954 0.352845 0.453088 0.0000063453 0.0000002073 -0.0000020133 0.0000010356 -0.0000001150 0.0000014866 0.0003072900 0.0000022403 -0.0000318610 0.0001228001 0.0000036509 0.0001220690
1403715286.86214 1.110143 -0.337931 0.477708 0.501410 -0.649476 0.348256 0.453307 0.0000063875 0.0000002093 -0.0000020659 0.0000010472 -0.0000001150 0.0000015196 0.0003066903 0.0000035132 -0.0000331317 0.0001257796 0.0000016356 0.0001234439
1403715286.91214 1.099932 -0.352259 0.483257 0.499996 -0.653572 0.342781 0.453154 0.0000064217 0.0000002275 -0.0000021265 0.0000010614 -0.0000001239 0.0000015527 0.0003062430 0.0000047728 -0.0000346234 0.0001286817 -0.0000009909 0.0001252115
1403715286.96214 1.090348 -0.366436 0.489444 0.498491 -0.657084 0.338074 0.453269 0.0000064630 0.0000002449 -0.0000021794 0.0000010765 -0.0000001318 0.0000015894 0.0003060998 0.0000063854 -0.0000360568 0.0001322591 -0.0000035417 0.0001272104
1403715287.01214 1.081447 -0.381771 0.498501 0.497074 -0.659619 0.333888 0.454245 0.0000065127 0.0000002664 -0.0000022214 0.0000010917 -0.0000001394 0.0000016252 0.0003062587 0.0000083226 -0.0000373737 0.0001363384 -0.0000058366 0.0001299617
1403715287.06214 1.072904 -0.396553 0.505671 0.494894 -0.661999 0.331299 0.455059 0.0000065757 0.0000002740 -0.0000022558 0.0000011071 -0.0000001422 0.0000016543 0.0003066320 0.0000104643 -0.0000388301 0.0001409111 -0.0000084643 0.0001333251
1403715287.11214 1.065611 -0.412662 0.517769 0.493512 -0.662805 0.328777 0.457210 0.0000066411 0.0000002942 -0.0000022764 0.0000011179 -0.0000001459 0.0000016617 0.0003070982 0.0000127364 -0.0000404674 0.0001451054 -0.0000106280 0.0001357101
1403715287.16214 1.058683 -0.428054 0.524940 0.491079 -0.662872 0.328278 0.460082 0.0000067306 0.0000003003 -0.0000022691 0.0000011273 -0.0000001440 0.0000016421 0.0003078157 0.0000151303 -0.0000423403 0.0001496364 -0.0000131480 0.0001354466
1403715287.21214 1.052330 -0.444134 0.531724 0.488305 -0.661817 0.329072 0.463970 0.0000068238 0.0000003048 -0.0000022291 0.0000011391 -0.0000001379 0.0000015997 0.0003087416 0.0000177193 -0.0000440984 0.0001547162 -0.0000157267 0.0001376128
1403715287.26214 1.046719 -0.460591 0.538998 0.485850 -0.661122 0.329574 0.467170 0.0000069278 0.0000003121 -0.0000022136 0.0000011526 -0.0000001350 0.0000015794 0.0003098791 0.0000204640 -0.0000456474 0.0001602896 -0.0000184277 0.0001401444
1403715287.31214 1.040902 -0.478535 0.544838 0.483180 -0.660527 0.331313 0.469546 0.0000070220 0.0000003013 -0.0000021903 0.0000011614 -0.0000001299 0.0000015608 0.0003112066 0.0000234146 -0.0000480754 0.0001661562 -0.0000220889 0.0001414557
1403715287.36214 1.039030 -0.491199 0.547282 0.481361 -0.660281 0.332297 0.471062 0.0000071110 0.0000002887 -0.0000021887 0.0000011627 -0.0000001133 0.0000015438 0.0003117937 0.0000250448 -0.0000481186 0.0001699301 -0.0000225859 0.0001397118
1403715287.41214 1.036142 -0.507141 0.554190 0.479444 -0.661003 0.334269 0.470609 0.0000071943 0.0000002544 -0.0000021992 0.0000011672 -0.0000000988 0.0000015512 0.0003132280 0.0000275898 -0.0000498514 0.0001755649 -0.0000259617 0.0001429507
1403715287.46214 1.033943 -0.522455 0.560216 0.476539 -0.662898 0.336988 0.468952 0.0000072644 0.0000001832 -0.0000022085 0.0000011539 -0.0000000616 0.0000015522 0.0003134395 0.0000279558 -0.0000499320 0.0001772136 -0.0000261432 0.0001433987
1403715287.51214 1.032704 -0.536276 0.565171 0.473173 -0.665418 0.338811 0.467476 0.0000073410 0.0000001281 -0.0000022357 0.0000011601 -0.0000000376 0.0000015689 0.0003143403 0.0000297327 -0.0000501026 0.0001822584 -0.0000273025 0.0001439784
1403715287.56214 1.032774 -0.546464 0.570135 0.468508 -0.668782 0.339746 0.466694 0.0000074069 0.0000000619 -0.0000022560 0.0000011521 -0.0000000033 0.0000015798 0.0003140478 0.0000291390 -0.0000485771 0.0001830767 -0.0000255478 0.0001420648
1403715287.61214 1.030803 -0.559510 0.575808 0.462589 -0.673789 0.339547 0.465540 0.0000074729 -0.0000000002 -0.0000022944 0.0000011634 0.0000000229 0.0000016082 0.0003153242 0.0000312949 -0.0000484500 0.0001896222 -0.0000269144 0.0001414799
1403715287.66214 1.024227 -0.578954 0.585219 0.455755 -0.679224 0.338231 0.465342 0.0000075333 -0.0000000689 -0.0000023251 0.0000011503 0.0000000543 0.0000016339 0.0003147689 0.0000298931 -0.0000490005 0.0001890815 -0.0000292527 0.0001442208
