# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715283.61214 1.167993 0.017906 0.100436 0.610264 -0.550884 0.423608 0.380342 0.0000012806 -0.0000000426 -0.0000001214 0.0000002906 0.0000000043 0.0000001967 0.0002885890 -0.0000032908 -0.0000443938 0.0000109880 0.0000041455 0.0000231910
1403715283.66214 1.188439 0.014611 0.094077 0.607956 -0.555442 0.418575 0.382973 0.0000012930 -0.0000000421 -0.0000001323 0.0000002840 0.0000000041 0.0000002007 0.0002849662 -0.0000019675 -0.0000462038 0.0000108705 0.0000041167 0.0000240541
1403715283.71214 1.197805 0.008138 0.090033 0.605727 -0.558834 0.415164 0.385276 0.0000012975 -0.0000000391 -0.0000001409 0.0000002745 0.0000000023 0.0000002017 0.0002682394 0.0000008980 -0.0000447214 0.0000099755 0.0000037177 0.0000241303
1403715283.76214 1.214296 0.007822 0.083199 0.603490 -0.561636 0.412961 0.387077 0.0000013125 -0.0000000379 -0.0000001458 0.0000002776 0.0000000019 0.0000002061 0.0002756502 0.0000006935 -0.0000478319 0.0000102793 0.0000038531 0.0000252645
1403715283.81214 1.229483 0.006868 0.077325 0.600747 -0.563711 0.412646 0.388660 0.0000009944 -0.0000000291 -0.0000001093 0.0000002789 0.0000000009 0.0000002053 0.0002806715 -0.0000006810 -0.0000512960 0.0000099905 0.0000039548 0.0000265030
1403715283.86214 1.245305 0.006040 0.071137 0.598867 -0.564633 0.411972 0.390931 0.0000010104 -0.0000000278 -0.0000001110 0.0000002812 0.0000000010 0.0000002089 0.0002882546 -0.0000005603 -0.0000543043 0.0000102368 0.0000039599 0.0000276122
1403715283.91214 1.262053 0.005576 0.064858 0.596745 -0.565517 0.412811 0.392010 0.0000010267 -0.0000000281 -0.0000001118 0.0000002849 0.0000000010 0.0000002131 0.0002982028 -0.0000005441 -0.0000578863 0.0000105545 0.0000039629 0.0000288909
1403715283.96214 1.281293 0.004382 0.057901 0.595437 -0.566155 0.412977 0.392902 0.0000010423 -0.0000000271 -0.0000001129 0.0000002878 0.0000000006 0.0000002177 0.0003097329 -0.0000007708 -0.0000620318 0.0000109402 0.0000040952 0.0000303893
1403715284.01214 1.302327 0.001615 0.049336 0.595648 -0.567624 0.411882 0.391612 0.0000010549 -0.0000000265 -0.0000001187 0.0000002894 0.0000000007 0.0000002229 0.0003176551 -0.0000002009 -0.0000648545 0.0000110325 0.0000039367 0.0000314122
1403715284.06214 1.321457 -0.000989 0.041541 0.596538 -0.568686 0.410566 0.390094 0.0000010667 -0.0000000240 -0.0000001246 0.0000002918 -0.0000000001 0.0000002287 0.0003297782 -0.0000006311 -0.0000689991 0.0000113509 0.0000041377 0.0000328648
1403715284.11214 1.345218 -0.007798 0.032062 0.597271 -0.570082 0.409931 0.387595 0.0000010774 -0.0000000232 -0.0000001313 0.0000002916 -0.0000000000 0.0000002342 0.0003399221 -0.0000001688 -0.0000722637 0.0000110025 0.0000040313 0.0000339334
1403715284.16214 1.362977 -0.010910 0.024777 0.597842 -0.571245 0.410100 0.384815 0.0000010918 -0.0000000241 -0.0000001380 0.0000002953 -0.0000000001 0.0000002409 0.0003549854 -0.0000008995 -0.0000773589 0.0000113615 0.0000043013 0.0000357327
1403715284.21214 1.381225 -0.015736 0.016554 0.597537 -0.572997 0.411838 0.380807 0.0000011061 -0.0000000286 -0.0000001441 0.0000002988 0.0000000007 0.0000002469 0.0003699197 -0.0000015342 -0.0000822461 0.0000115890 0.0000044968 0.0000374031
1403715284.26214 1.395010 -0.021913 0.009339 0.597136 -0.574423 0.413910 0.377022 0.0000011194 -0.0000000334 -0.0000001486 0.0000002982 0.0000000026 0.0000002514 0.0003839067 -0.0000026875 -0.0000867552 0.0000113943 0.0000049898 0.0000388391
1403715284.31214 1.390873 -0.032717 0.007120 0.596545 -0.575827 0.416649 0.372774 0.0000011292 -0.0000000385 -0.0000001534 0.0000002962 0.0000000037 0.0000002534 0.0003892767 -0.0000043488 -0.0000888692 0.0000107434 0.0000055911 0.0000395865
1403715284.36214 1.397070 -0.039408 0.002858 0.596156 -0.576057 0.419128 0.370255 0.0000011438 -0.0000000418 -0.0000001562 0.0000003012 0.0000000037 0.0000002582 0.0004018540 -0.0000058397 -0.0000933870 0.0000111401 0.0000061101 0.0000413050
1403715284.41214 1.392168 -0.047171 0.002137 0.597594 -0.573805 0.419249 0.371295 0.0000011592 -0.0000000363 -0.0000001582 0.0000003045 0.0000000024 0.0000002617 0.0004059623 -0.0000077491 -0.0000954378 0.0000115364 0.0000067827 0.0000422953
1403715284.46214 1.372284 -0.056671 0.004723 0.599538 -0.571047 0.418915 0.372787 0.0000011745 -0.0000000291 -0.0000001631 0.0000003082 0.0000000007 0.0000002636 0.0003947105 -0.0000098906 -0.0000933721 0.0000118974 0.0000074273 0.0000421754
1403715284.51214 1.349368 -0.067457 0.008176 0.602202 -0.567307 0.417815 0.375428 0.0000011876 -0.0000000184 -0.0000001682 0.0000003127 -0.0000000020 0.0000002656 0.0003787426 -0.0000124712 -0.0000902089 0.0000123508 0.0000081926 0.0000418407
1403715284.56214 1.332415 -0.077278 0.010984 0.604224 -0.563640 0.417713 0.377808 0.0000012003 -0.0000000096 -0.0000001717 0.0000003172 -0.0000000048 0.0000002674 0.0003512049 -0.0000150169 -0.0000833799 0.0000129744 0.0000090457 0.0000403997
1403715284.61214 1.316534 -0.086263 0.014657 0.606082 -0.559873 0.417877 0.380245 0.0000010187 -0.0000000001 -0.0000001441 0.0000003215 -0.0000000081 0.0000002647 0.0003207856 -0.0000169902 -0.0000751977 0.0000134559 0.0000095696 0.0000382339
1403715284.66214 1.314326 -0.095810 0.013737 0.608247 -0.556592 0.417397 0.382126 0.0000010327 0.0000000073 -0.0000001448 0.0000003272 -0.0000000107 0.0000002697 0.0003093503 -0.0000186233 -0.0000715661 0.0000143792 0.0000102143 0.0000373502
1403715284.71214 1.314898 -0.104890 0.011244 0.609549 -0.554206 0.417689 0.383198 0.0000010314 0.0000000135 -0.0000001435 0.0000003286 -0.0000000138 0.0000002638 0.0001988196 -0.0000071262 -0.0000306942 0.0000110032 0.0000038040 0.0000191386
1403715284.76214 1.316354 -0.115121 0.009252 0.610413 -0.552242 0.417669 0.384677 0.0000010473 0.0000000181 -0.0000001447 0.0000003349 -0.0000000155 0.0000002688 0.0001982466 -0.0000083945 -0.0000304042 0.0000117456 0.0000042179 0.0000193470
1403715284.81214 1.314067 -0.125122 0.008669 0.609914 -0.551525 0.417364 0.386824 0.0000010634 0.0000000218 -0.0000001452 0.0000003413 -0.0000000170 0.0000002738 0.0001954425 -0.0000095309 -0.0000289894 0.0000125763 0.0000046035 0.0000191250
1403715284.86214 1.325369 -0.135204 0.004346 0.607530 -0.551982 0.417534 0.389728 0.0000010799 0.0000000234 -0.0000001445 0.0000003480 -0.0000000176 0.0000002782 0.0001904926 -0.0000107035 -0.0000271779 0.0000135429 0.0000049968 0.0000189342
1403715284.91214 1.308037 -0.144401 0.008602 0.602974 -0.554658 0.418612 0.391842 0.0000009759 0.0000000146 -0.0000001346 0.0000003493 -0.0000000241 0.0000002659 0.0001553983 -0.0000115651 -0.0000201468 0.0000144194 0.0000051265 0.0000171000
1403715284.96214 1.310095 -0.153462 0.008201 0.596677 -0.558032 0.419342 0.395890 0.0000008632 0.0000000108 -0.0000001418 0.0000003559 -0.0000000230 0.0000002479 0.0001569561 -0.0000128715 -0.0000201333 0.0000154136 0.0000053331 0.0000171158
1403715285.01214 1.313727 -0.162064 0.007728 0.588008 -0.563006 0.421185 0.399841 0.0000008777 0.0000000056 -0.0000001401 0.0000003616 -0.0000000224 0.0000002475 0.0001500771 -0.0000138447 -0.0000198506 0.0000166766 0.0000056653 0.0000172532
1403715285.06214 1.316664 -0.170887 0.006774 0.579439 -0.568475 0.421327 0.404437 0.0000008925 0.0000000023 -0.0000001381 0.0000003684 -0.0000000210 0.0000002477 0.0001450561 -0.0000148085 -0.0000194975 0.0000181226 0.0000060610 0.0000174889
1403715285.11214 1.320892 -0.179195 0.006437 0.571750 -0.574312 0.418310 0.410225 0.0000009069 0.0000000018 -0.0000001372 0.0000003759 -0.0000000188 0.0000002503 0.0001442595 -0.0000159201 -0.0000192648 0.0000197475 0.0000065073 0.0000178164
1403715285.16214 1.323128 -0.185799 0.007147 0.564939 -0.581346 0.413674 0.414432 0.0000009199 0.0000000011 -0.0000001402 0.0000003830 -0.0000000161 0.0000002560 0.0001454622 -0.0000172627 -0.0000192802 0.0000214745 0.0000069054 0.0000181031
1403715285.21214 1.325958 -0.191676 0.007269 0.558380 -0.589781 0.408305 0.416722 0.0000009315 -0.0000000007 -0.0000001460 0.0000003891 -0.0000000138 0.0000002622 0.0001454138 -0.0000179598 -0.0000185487 0.0000229550 0.0000069300 0.0000179924
1403715285.26214 1.327869 -0.195716 0.009442 0.552693 -0.597847 0.403408 0.417578 0.0000009426 -0.0000000032 -0.0000001535 0.0000003948 -0.0000000107 0.0000002685 0.0001452948 -0.0000194220 -0.0000187483 0.0000246316 0.0000069949 0.0000179476
1403715285.31214 1.334980 -0.199306 0.013187 0.548044 -0.606096 0.398953 0.416091 0.0000009523 -0.0000000071 -0.0000001620 0.0000004005 -0.0000000087 0.0000002715 0.0001430600 -0.0000199645 -0.0000180704 0.0000262554 0.0000069835 0.0000179125
1403715285.36214 1.338339 -0.202720 0.019960 0.544389 -0.613656 0.394477 0.414072 0.0000009618 -0.0000000103 -0.0000001719 0.0000004069 -0.0000000061 0.0000002793 0.0001432402 -0.0000213728 -0.0000179138 0.0000285824 0.0000073215 0.0000182259
1403715285.41214 1.337959 -0.203687 0.031722 0.542265 -0.619969 0.389913 0.411770 0.0000009708 -0.0000000127 -0.0000001822 0.0000004097 -0.0000000044 0.0000002876 0.0001428672 -0.0000218617 -0.0000173445 0.0000297042 0.0000070323 0.0000182463
1403715285.46214 1.338077 -0.204308 0.047889 0.540778 -0.624387 0.386291 0.410461 0.0000009791 -0.0000000171 -0.0000001880 0.0000004038 0.0000000024 0.0000002625 0.0001413697 -0.0000215022 -0.0000166826 0.0000293665 0.0000062151 0.0000180103
1403715285.51214 1.321760 -0.186013 0.070472 0.539244 -0.627717 0.384244 0.409322 0.0000009834 -0.0000000270 -0.0000001925 0.0000003822 0.0000000061 0.0000002541 0.0001327084 -0.0000134624 -0.0000147901 0.0000203685 0.0000037774 0.0000171180
1403715285.56214 1.316406 -0.182941 0.090384 0.537071 -0.630675 0.383558 0.408273 0.0000008735 -0.0000000647 -0.0000002028 0.0000003676 0.0000000059 0.0000002573 0.0001303705 -0.0000113663 -0.0000141833 0.0000181670 0.0000030877 0.0000169052
1403715285.61214 1.311476 -0.181056 0.110794 0.535022 -0.632908 0.383443 0.407616 0.0000008834 -0.0000000672 -0.0000002060 0.0000003685 0.0000000066 0.0000002620 0.0001284306 -0.0000098492 -0.0000137127 0.0000167320 0.0000027422 0.0000170701
1403715285.66214 1.306700 -0.180612 0.130319 0.534031 -0.634319 0.382587 0.407526 0.0000008923 -0.0000000686 -0.0000002091 0.0000003702 0.0000000082 0.0000002648 0.0001267364 -0.0000089237 -0.0000133290 0.0000161980 0.0000025240 0.0000171656
1403715285.71214 1.302112 -0.183291 0.149291 0.532835 -0.635833 0.382247 0.407051 0.0000009022 -0.0000000695 -0.0000002125 0.0000003736 0.0000000084 0.0000002667 0.0001261016 -0.0000087679 -0.0000129383 0.0000163731 0.0000023467 0.0000174453
1403715285.76214 1.296166 -0.186133 0.168087 0.532162 -0.635476 0.381580 0.409110 0.0000009157 -0.0000000678 -0.0000002137 0.0000003774 0.0000000065 0.0000002708 0.0001256043 -0.0000086256 -0.0000125814 0.0000163772 0.0000022344 0.0000178071
1403715285.81214 1.287890 -0.186752 0.185526 0.531677 -0.635238 0.380862 0.410775 0.0000009257 -0.0000000661 -0.0000002142 0.0000003759 0.0000000041 0.0000002730 0.0001245192 -0.0000076064 -0.0000122003 0.0000145480 0.0000023688 0.0000180293
1403715285.86214 1.279198 -0.190021 0.202401 0.533089 -0.633947 0.378013 0.413562 0.0000009379 -0.0000000604 -0.0000002162 0.0000003785 0.0000000015 0.0000002775 0.0001238424 -0.0000072210 -0.0000117302 0.0000141646 0.0000022089 0.0000183660
1403715285.91214 1.269439 -0.193301 0.219214 0.535274 -0.631874 0.374479 0.417112 0.0000009442 -0.0000000543 -0.0000002162 0.0000003781 -0.0000000020 0.0000002808 0.0001231772 -0.0000068356 -0.0000113392 0.0000133472 0.0000023501 0.0000185094
1403715285.96214 1.259312 -0.198861 0.235916 0.538027 -0.630572 0.370304 0.419263 0.0000009541 -0.0000000482 -0.0000002199 0.0000003822 -0.0000000046 0.0000002871 0.0001227459 -0.0000067790 -0.0000109690 0.0000135680 0.0000022360 0.0000188968
1403715286.01214 1.248981 -0.205422 0.252299 0.540571 -0.628824 0.366687 0.421787 0.0000009610 -0.0000000432 -0.0000002211 0.0000003848 -0.0000000072 0.0000002918 0.0001221137 -0.0000065546 -0.0000106502 0.0000133321 0.0000021567 0.0000190023
1403715286.06214 1.238678 -0.212013 0.267599 0.542544 -0.627412 0.363617 0.424009 0.0000009716 -0.0000000384 -0.0000002232 0.0000003872 -0.0000000092 0.0000002972 0.0001214838 -0.0000063757 -0.0000104519 0.0000133284 0.0000018742 0.0000190801
1403715286.11214 1.228433 -0.219761 0.283586 0.543190 -0.627297 0.362307 0.424472 0.0000009761 -0.0000000403 -0.0000002236 0.0000003880 -0.0000000098 0.0000003012 0.0001207080 -0.0000062147 -0.0000103823 0.0000130007 0.0000019543 0.0000188787
1403715286.16214 1.218284 -0.227443 0.296928 0.542581 -0.628337 0.362754 0.423330 0.0000009852 -0.0000000428 -0.0000002256 0.0000003938 -0.0000000100 0.0000003068 0.0001201779 -0.0000061032 -0.0000101652 0.0000131444 0.0000017745 0.0000193466
1403715286.21214 1.208042 -0.235808 0.309562 0.541453 -0.630198 0.363688 0.421201 0.0000009926 -0.0000000476 -0.0000002276 0.0000003987 -0.0000000098 0.0000003123 0.0001195586 -0.0000060180 -0.0000100043 0.0000132295 0.0000015914 0.0000198021
1403715286.26214 1.197982 -0.244946 0.322563 0.540950 -0.631254 0.364306 0.419729 0.0000010014 -0.0000000519 -0.0000002301 0.0000004033 -0.0000000092 0.0000003182 0.0001189385 -0.0000058522 -0.0000099886 0.0000133973 0.0000013909 0.0000201014
1403715286.31214 1.187446 -0.254718 0.334997 0.541354 -0.630942 0.363771 0.420142 0.0000010112 -0.0000000520 -0.0000002310 0.0000004082 -0.0000000103 0.0000003233 0.0001183975 -0.0000056947 -0.0000099074 0.0000136155 0.0000011474 0.0000206262
1403715286.36214 1.175962 -0.265562 0.346957 0.541686 -0.630091 0.363498 0.421226 0.0000010245 -0.0000000511 -0.0000002324 0.0000004137 -0.0000000120 0.0000003285 0.0001179387 -0.0000055166 -0.0000097907 0.0000138774 0.0000008950 0.0000212786
1403715286.41214 1.165665 -0.276413 0.359161 0.542252 -0.629433 0.362889 0.422005 0.0000008462 0.0000000357 -0.0000001956 0.0000003463 -0.0000000296 0.0000003246 0.0001157710 -0.0000060700 -0.0000095053 0.0000137559 0.0000008391 0.0000214386
1403715286.46214 1.154628 -0.288437 0.370527 0.542807 -0.628267 0.362222 0.423599 0.0000008567 0.0000000382 -0.0000001963 0.0000003516 -0.0000000312 0.0000003293 0.0001153068 -0.0000058931 -0.0000095881 0.0000140391 0.0000005420 0.0000219933
1403715286.51214 1.144053 -0.300892 0.382789 0.543254 -0.627498 0.361205 0.425032 0.0000008642 0.0000000390 -0.0000001976 0.0000002969 -0.0000000294 0.0000003322 0.0001143915 -0.0000059100 -0.0000096985 0.0000141687 0.0000003840 0.0000218681
1403715286.56214 1.132677 -0.314346 0.393030 0.542991 -0.626605 0.361072 0.426794 0.0000007288 0.0000000916 -0.0000001691 0.0000002699 -0.0000000397 0.0000003306 0.0001132078 -0.0000061319 -0.0000096743 0.0000142902 0.0000001236 0.0000223700
1403715286.61214 1.121470 -0.328180 0.403140 0.541155 -0.626790 0.361532 0.428462 0.0000007377 0.0000000917 -0.0000001694 0.0000002737 -0.0000000399 0.0000003338 0.0001128676 -0.0000059154 -0.0000100120 0.0000146357 -0.0000002427 0.0000227385
1403715286.66214 1.111163 -0.342218 0.414689 0.537460 -0.627293 0.361999 0.431969 0.0000007483 0.0000000920 -0.0000001683 0.0000002776 -0.0000000399 0.0000003364 0.0001126086 -0.0000056705 -0.0000104248 0.0000150388 -0.0000006574 0.0000230090
1403715286.71214 1.100777 -0.355963 0.424726 0.532195 -0.627744 0.362852 0.437085 0.0000007577 0.0000000907 -0.0000001653 0.0000002800 -0.0000000392 0.0000003350 0.0001124014 -0.0000054002 -0.0000109267 0.0000154431 -0.0000010803 0.0000231209
1403715286.76214 1.090098 -0.369733 0.432877 0.527011 -0.629449 0.361873 0.441702 0.0000007696 0.0000000919 -0.0000001632 0.0000002848 -0.0000000389 0.0000003367 0.0001123782 -0.0000050918 -0.0000112408 0.0000159612 -0.0000015915 0.0000237645
1403715286.81214 1.079680 -0.383122 0.439700 0.523357 -0.632849 0.358126 0.444235 0.0000007789 0.0000000935 -0.0000001649 0.0000002899 -0.0000000400 0.0000003414 0.0001124025 -0.0000047438 -0.0000116338 0.0000165448 -0.0000021320 0.0000242845
1403715286.86214 1.069987 -0.396126 0.445899 0.520696 -0.637397 0.353572 0.444508 0.0000007856 0.0000000937 -0.0000001689 0.0000002942 -0.0000000406 0.0000003479 0.0001124836 -0.0000043618 -0.0000120649 0.0000171500 -0.0000026419 0.0000246837
1403715286.91214 1.060744 -0.409295 0.452595 0.519389 -0.641513 0.348143 0.444402 0.0000007916 0.0000000955 -0.0000001733 0.0000002995 -0.0000000422 0.0000003556 0.0001126530 -0.0000039346 -0.0000124815 0.0000178755 -0.0000032555 0.0000253452
1403715286.96214 1.051852 -0.422788 0.459386 0.518033 -0.645002 0.343483 0.444560 0.0000007988 0.0000000975 -0.0000001776 0.0000003052 -0.0000000437 0.0000003631 0.0001128976 -0.0000034585 -0.0000129212 0.0000186994 -0.0000039272 0.0000261089
1403715287.01214 1.043909 -0.436736 0.465817 0.516732 -0.647561 0.339269 0.445588 0.0000008054 0.0000000994 -0.0000001814 0.0000003098 -0.0000000449 0.0000003662 0.0001131428 -0.0000030069 -0.0000133177 0.0000193854 -0.0000043299 0.0000261815
1403715287.06214 1.036311 -0.450437 0.472372 0.514694 -0.649940 0.336742 0.446399 0.0000008142 0.0000001007 -0.0000001839 0.0000003149 -0.0000000456 0.0000003716 0.0001134790 -0.0000024710 -0.0000137726 0.0000203167 -0.0000049827 0.0000267380
1403715287.11214 1.029851 -0.464902 0.479012 0.513357 -0.650841 0.334199 0.448532 0.0000006515 0.0000000606 -0.0000001455 0.0000003058 -0.0000000361 0.0000003644 0.0001135684 -0.0000020393 -0.0000142977 0.0000211288 -0.0000054671 0.0000266867
1403715287.16214 1.023919 -0.479930 0.484753 0.510968 -0.651027 0.333764 0.451307 0.0000006606 0.0000000618 -0.0000001461 0.0000003106 -0.0000000364 0.0000003675 0.0001139296 -0.0000014776 -0.0000146992 0.0000221738 -0.0000061117 0.0000271012
1403715287.21214 1.019269 -0.494897 0.491870 0.508217 -0.650055 0.334701 0.455104 0.0000006709 0.0000000629 -0.0000001451 0.0000003148 -0.0000000353 0.0000003688 0.0001142577 -0.0000009529 -0.0000151371 0.0000232317 -0.0000067601 0.0000275019
1403715287.26214 1.016266 -0.508737 0.497112 0.505851 -0.649366 0.335326 0.458251 0.0000006807 0.0000000641 -0.0000001446 0.0000003193 -0.0000000350 0.0000003706 0.0001145692 -0.0000004433 -0.0000154163 0.0000243869 -0.0000073813 0.0000276663
1403715287.31214 1.013227 -0.523928 0.502520 0.503264 -0.648779 0.337199 0.460552 0.0000006902 0.0000000641 -0.0000001444 0.0000003228 -0.0000000335 0.0000003714 0.0001147102 -0.0000001007 -0.0000155085 0.0000254313 -0.0000078862 0.0000277172
1403715287.36214 1.009900 -0.540106 0.508589 0.501431 -0.648748 0.338244 0.461828 0.0000006997 0.0000000642 -0.0000001448 0.0000003271 -0.0000000324 0.0000003745 0.0001148875 0.0000002684 -0.0000156309 0.0000265993 -0.0000084566 0.0000279843
1403715287.41214 1.008427 -0.554768 0.514051 0.499612 -0.649522 0.340236 0.461247 0.0000007091 0.0000000627 -0.0000001461 0.0000003311 -0.0000000314 0.0000003798 0.0001151972 0.0000007755 -0.0000159056 0.0000280151 -0.0000092453 0.0000284700
1403715287.46214 1.007506 -0.568998 0.519844 0.496831 -0.651490 0.342959 0.459455 0.0000007184 0.0000000595 -0.0000001478 0.0000003342 -0.0000000293 0.0000003852 0.0001154197 0.0000011272 -0.0000161279 0.0000292947 -0.0000099580 0.0000290064
1403715287.51214 1.005418 -0.584623 0.527072 0.493582 -0.654154 0.344787 0.457800 0.0000007275 0.0000000565 -0.0000001496 0.0000003376 -0.0000000275 0.0000003908 0.0001156319 0.0000014651 -0.0000162520 0.0000306852 -0.0000106252 0.0000293650
1403715287.56214 1.002761 -0.600090 0.534490 0.488993 -0.657811 0.345635 0.456844 0.0000007367 0.0000000536 -0.0000001517 0.0000003138 -0.0000000247 0.0000003967 0.0001157576 0.0000017247 -0.0000163007 0.0000321465 -0.0000113035 0.0000297725
1403715287.61214 0.997969 -0.618069 0.543166 0.483261 -0.663027 0.345413 0.455570 0.0000007451 0.0000000494 -0.0000001543 0.0000003096 -0.0000000158 0.0000002938 0.0001148204 0.0000010961 -0.0000159224 0.0000324435 -0.0000111601 0.0000290791
1403715287.66214 0.994017 -0.632327 0.551191 0.476643 -0.668493 0.344231 0.455449 0.0000007540 0.0000000460 -0.0000001565 0.0000003127 -0.0000000136 0.0000002988 0.0001149029 0.0000013333 -0.0000160331 0.0000340673 -0.0000120524 0.0000296035
